lat,lon,year,cat,og,d,v,n
33.756,-118.122,2018,No type recorded,I,3,0,1
33.785,-118.145,2018,Health/Pests,I,3,0,1
33.772,-118.151,2018,Other,E,3,0,1
33.769,-118.143,2018,Property Maintenance,E,3,1,1
33.784,-118.146,2018,No type recorded,I,3,1,3
33.783,-118.139,2018,Other,I,3,0,1
33.783,-118.137,2018,Other,E,3,0,1
33.783,-118.137,2018,Other,I,3,0,1
33.783,-118.133,2018,Other,E,3,0,1
33.761,-118.142,2018,No type recorded,E,3,0,1
33.763,-118.15,2018,No type recorded,E,3,1,1
33.758,-118.138,2009,No type recorded,E,3,1,2
33.763,-118.145,2009,No type recorded,I,3,1,1
33.758,-118.138,2009,No type recorded,I,3,1,4
33.764,-118.145,2009,No type recorded,I,3,1,3
33.771,-118.142,2018,No type recorded,I,3,1,2
33.759,-118.138,2009,No type recorded,I,3,1,1
33.769,-118.142,2018,Property Maintenance,I,3,0,1
33.775,-118.146,2018,No type recorded,E,3,0,1
33.764,-118.116,2018,No type recorded,E,3,0,1
33.758,-118.142,2018,No type recorded,I,3,0,1
33.784,-118.152,2018,No type recorded,I,3,1,1
33.78,-118.15,2018,No type recorded,I,3,0,1
33.766,-118.148,2018,No type recorded,I,3,1,1
33.773,-118.152,2018,No type recorded,E,3,0,1
33.776,-118.146,2018,No type recorded,I,3,0,1
33.763,-118.133,2018,No type recorded,I,3,0,1
33.764,-118.137,2018,Property Maintenance,I,3,0,1
33.769,-118.124,2018,Property Maintenance,I,3,0,1
33.783,-118.14,2018,Graffiti,I,3,0,1
33.769,-118.151,2018,No type recorded,I,3,1,1
33.776,-118.149,2018,Property Maintenance,I,3,0,1
33.778,-118.145,2018,Unpermitted Construction,I,3,0,1
33.788,-118.144,2018,Property Maintenance,I,3,1,1
33.757,-118.138,2018,No type recorded,E,3,1,1
33.77,-118.148,2009,No type recorded,I,3,0,1
33.762,-118.132,2019,No type recorded,E,3,1,1
33.762,-118.142,2019,No type recorded,E,3,0,1
33.788,-118.149,2019,Property Maintenance,I,3,0,1
33.786,-118.149,2019,Property Maintenance,I,3,0,1
33.766,-118.141,2019,No type recorded,I,3,0,1
33.757,-118.138,2019,No type recorded,E,3,0,9
33.782,-118.146,2008,Other,I,3,1,1
33.758,-118.138,2019,No type recorded,I,3,0,14
33.758,-118.137,2019,No type recorded,I,3,0,1
33.764,-118.146,2019,Vehicles,E,3,1,2
33.774,-118.108,2019,No type recorded,I,3,0,1
33.784,-118.14,2019,No type recorded,I,3,1,2
33.785,-118.15,2019,Graffiti,I,3,1,1
33.763,-118.15,2019,Other,E,3,0,1
33.787,-118.146,2019,Unpermitted Construction,I,3,0,1
33.759,-118.143,2019,No type recorded,E,3,0,1
33.761,-118.142,2019,No type recorded,I,3,1,1
33.76,-118.144,2019,No type recorded,E,3,0,28
33.758,-118.127,2009,Unpermitted Construction,I,3,1,1
33.787,-118.152,2019,No type recorded,I,3,1,1
33.776,-118.146,2019,No type recorded,I,3,0,1
33.782,-118.144,2019,Habitability,I,3,0,1
33.767,-118.138,2019,No type recorded,I,3,1,2
33.757,-118.138,2019,No type recorded,E,3,1,1
33.758,-118.138,2019,No type recorded,I,3,1,4
33.758,-118.137,2019,No type recorded,I,3,1,1
33.756,-118.11,2019,Vehicles,E,3,0,1
33.75,-118.124,2019,Other,I,3,0,1
33.766,-118.15,2019,Habitability,I,3,1,1
33.76,-118.14,2019,Other,E,3,0,1
33.766,-118.138,2019,No type recorded,I,3,0,1
33.782,-118.147,2019,Health/Pests,I,3,1,1
33.782,-118.147,2019,Health/Pests,I,3,0,1
33.755,-118.132,2019,Habitability,E,3,1,1
33.76,-118.14,2019,Property Maintenance,E,3,1,1
33.762,-118.135,2019,No type recorded,I,3,0,1
33.775,-118.146,2019,Property Maintenance,E,3,0,1
33.776,-118.146,2019,No type recorded,I,3,1,1
33.775,-118.146,2019,No type recorded,E,3,0,3
33.766,-118.15,2019,No type recorded,I,3,0,1
33.765,-118.128,2019,Property Maintenance,I,3,1,3
33.783,-118.173,2019,Unpermitted Construction,I,3,1,1
33.768,-118.144,2019,Animals,I,3,0,1
33.787,-118.152,2019,Other,I,3,0,1
33.762,-118.142,2019,No type recorded,I,3,0,1
33.76,-118.144,2019,No type recorded,E,3,1,2
33.772,-118.149,2019,No type recorded,E,3,0,2
33.767,-118.148,2009,No type recorded,I,3,1,2
33.757,-118.138,2019,No type recorded,I,3,1,3
33.757,-118.138,2019,No type recorded,I,3,0,12
33.777,-118.144,2019,No type recorded,I,3,1,1
33.777,-118.144,2019,No type recorded,I,3,0,11
33.781,-118.147,2019,No type recorded,I,3,1,2
33.78,-118.145,2019,Property Maintenance,I,3,0,1
33.78,-118.145,2019,Property Maintenance,E,3,0,1
33.766,-118.145,2019,Property Maintenance,I,3,0,1
33.772,-118.143,2019,No type recorded,I,3,1,1
33.782,-118.143,2019,No type recorded,I,3,1,1
33.776,-118.143,2019,No type recorded,E,3,1,1
33.776,-118.143,2019,No type recorded,E,3,0,7
33.777,-118.143,2019,No type recorded,I,3,1,1
33.777,-118.143,2019,No type recorded,I,3,0,5
33.762,-118.142,2019,Other,I,3,0,2
33.779,-118.143,2019,No type recorded,E,3,1,1
33.779,-118.143,2019,No type recorded,E,3,0,9
33.78,-118.143,2019,No type recorded,E,3,1,1
33.78,-118.143,2019,No type recorded,E,3,0,7
33.772,-118.143,2019,No type recorded,I,3,0,1
33.772,-118.151,2019,Vehicles,I,3,0,1
33.76,-118.148,2019,No type recorded,E,3,1,1
33.76,-118.148,2019,No type recorded,E,3,0,8
33.76,-118.148,2019,No type recorded,I,3,0,1
33.754,-118.132,2019,No type recorded,E,3,1,6
33.754,-118.132,2019,No type recorded,E,3,0,11
33.762,-118.142,2019,Property Maintenance,I,3,0,1
33.755,-118.135,2019,Habitability,I,3,0,1
33.785,-118.149,2019,No type recorded,I,3,0,1
33.775,-118.15,2019,Signage,I,3,0,2
33.767,-118.144,2019,Property Maintenance,I,3,1,1
33.755,-118.135,2019,Habitability,I,3,1,1
33.755,-118.135,2019,Property Maintenance,I,3,1,1
33.764,-118.146,2019,Other,E,3,0,2
33.774,-118.118,2019,No type recorded,E,3,1,1
33.774,-118.118,2019,No type recorded,E,3,0,16
33.785,-118.149,2019,Other,I,3,0,1
33.785,-118.137,2019,No type recorded,I,3,0,1
33.773,-118.145,2019,No type recorded,I,3,1,1
33.781,-118.143,2019,No type recorded,E,3,0,2
33.775,-118.148,2019,Vehicles,I,3,0,1
33.772,-118.143,2019,Property Maintenance,E,3,1,1
33.76,-118.149,2019,No type recorded,E,3,0,1
33.783,-118.152,2008,Signage,I,3,1,1
33.765,-118.151,2019,No type recorded,E,3,0,1
33.765,-118.151,2019,No type recorded,I,3,1,1
33.772,-118.147,2019,No type recorded,E,3,1,1
33.76,-118.142,2019,No type recorded,E,3,0,1
33.761,-118.147,2019,No type recorded,I,3,1,3
33.761,-118.147,2019,No type recorded,I,3,0,7
33.762,-118.147,2019,No type recorded,I,3,1,1
33.762,-118.147,2019,No type recorded,I,3,0,8
33.765,-118.14,2019,Illegal Use,I,3,1,1
33.762,-118.147,2019,No type recorded,E,3,1,1
33.762,-118.147,2019,No type recorded,E,3,0,6
33.763,-118.147,2019,No type recorded,I,3,1,2
33.763,-118.147,2019,No type recorded,I,3,0,4
33.763,-118.147,2019,No type recorded,E,3,1,2
33.763,-118.147,2019,No type recorded,E,3,0,4
33.777,-118.201,2019,No type recorded,E,3,0,1
33.781,-118.144,2019,Property Maintenance,I,3,0,1
33.758,-118.133,2019,Property Maintenance,E,3,0,1
33.788,-118.151,2019,No type recorded,I,3,0,1
33.777,-118.152,2019,No type recorded,I,3,0,1
33.765,-118.152,2019,Unpermitted Construction,I,3,0,1
33.763,-118.15,2019,No type recorded,E,3,1,2
33.76,-118.137,2019,Property Maintenance,I,3,0,1
33.765,-118.145,2009,No type recorded,I,3,1,2
33.767,-118.146,2019,Unpermitted Construction,I,3,0,1
33.759,-118.132,2019,No type recorded,E,3,0,1
33.781,-118.146,2019,Property Maintenance,I,3,1,1
33.768,-118.151,2019,No type recorded,E,3,1,1
33.783,-118.15,2019,No type recorded,I,3,1,1
33.78,-118.14,2019,No type recorded,I,3,0,1
33.775,-118.123,2019,Property Maintenance,I,3,1,1
33.784,-118.141,2019,No type recorded,I,3,0,1
33.783,-118.141,2019,No type recorded,I,3,0,1
33.755,-118.136,2019,No type recorded,I,3,1,1
33.756,-118.129,2019,Other,I,3,0,1
33.781,-118.201,2019,No type recorded,I,3,0,1
33.772,-118.151,2019,Illegal Use,I,3,0,1
33.761,-118.135,2019,No type recorded,I,3,1,1
33.758,-118.142,2019,Property Maintenance,I,3,0,1
33.761,-118.146,2019,No type recorded,E,3,1,2
33.761,-118.146,2019,No type recorded,E,3,0,17
33.785,-118.15,2009,Illegal Use,I,3,1,1
33.761,-118.145,2019,No type recorded,I,3,0,6
33.761,-118.145,2019,No type recorded,I,3,1,1
33.761,-118.145,2019,Inspection,I,3,1,1
33.761,-118.145,2019,Inspection,I,3,0,7
33.771,-118.15,2019,Other,I,3,0,1
33.786,-118.142,2019,Property Maintenance,E,3,1,1
33.758,-118.138,2019,No type recorded,E,3,1,1
33.758,-118.138,2019,No type recorded,E,3,0,8
33.766,-118.152,2019,Signage,E,3,0,1
33.786,-118.143,2019,Property Maintenance,I,3,1,1
33.749,-118.123,2019,No type recorded,I,3,1,1
33.754,-118.117,2019,Signage,E,3,1,1
33.755,-118.135,2019,Property Maintenance,I,3,0,1
33.775,-118.141,2019,No type recorded,E,3,1,2
33.773,-118.147,2019,Property Maintenance,I,3,0,1
33.746,-118.119,2019,No type recorded,I,3,0,1
33.759,-118.148,2019,Other,E,3,1,1
33.757,-118.129,2019,No type recorded,I,3,0,2
33.761,-118.147,2019,No type recorded,E,3,1,2
33.761,-118.147,2019,No type recorded,E,3,0,12
33.76,-118.143,2019,No type recorded,I,3,1,2
33.76,-118.143,2019,No type recorded,I,3,0,2
33.78,-118.15,2019,No type recorded,I,3,0,1
33.768,-118.137,2019,Vehicles,I,3,1,1
33.762,-118.147,2019,Property Maintenance,I,3,0,1
33.774,-118.144,2019,Unpermitted Construction,E,3,1,1
33.773,-118.141,2019,No type recorded,E,3,1,1
33.773,-118.141,2019,No type recorded,E,3,0,19
33.758,-118.127,2019,No type recorded,I,3,1,2
33.769,-118.147,2019,No type recorded,I,3,1,2
33.78,-118.14,2019,Other,I,3,0,1
33.765,-118.15,2019,Property Maintenance,I,3,1,1
33.775,-118.148,2019,No type recorded,E,3,1,1
33.782,-118.143,2019,No type recorded,E,3,0,1
33.775,-118.145,2019,No type recorded,E,3,1,1
33.78,-118.141,2009,No type recorded,I,3,1,3
33.771,-118.11,2009,No type recorded,I,3,1,1
33.756,-118.137,2019,Illegal Use,I,3,0,1
33.76,-118.136,2019,Graffiti,I,3,0,1
33.787,-118.143,2019,No type recorded,I,3,1,2
33.78,-118.151,2019,Property Maintenance,I,3,1,1
33.75,-118.123,2009,No type recorded,I,3,1,1
33.75,-118.122,2009,No type recorded,I,3,1,1
33.748,-118.121,2019,Property Maintenance,I,3,1,1
33.766,-118.139,2019,Property Maintenance,I,3,1,1
33.749,-118.121,2009,No type recorded,I,3,1,1
33.772,-118.152,2019,Graffiti,E,3,1,1
33.747,-118.119,2009,No type recorded,E,3,1,1
33.756,-118.138,2019,Illegal Use,E,3,0,1
33.761,-118.141,2019,Unpermitted Construction,I,3,0,1
33.763,-118.148,2019,No type recorded,E,3,1,1
33.763,-118.148,2019,No type recorded,E,3,0,4
33.779,-118.143,2019,Property Maintenance,I,3,0,1
33.758,-118.127,2019,No type recorded,I,3,0,2
33.784,-118.135,2019,Property Maintenance,I,3,0,1
33.784,-118.151,2019,Property Maintenance,E,3,0,1
33.761,-118.132,2019,Illegal Use,E,3,0,1
33.765,-118.146,2019,No type recorded,I,3,1,1
33.779,-118.151,2009,No type recorded,E,3,0,1
33.756,-118.136,2009,No type recorded,I,3,1,1
33.758,-118.128,2019,No type recorded,E,3,0,1
33.759,-118.144,2019,Nuisance,E,3,0,1
33.783,-118.143,2019,Other,I,3,0,1
33.759,-118.144,2019,No type recorded,E,3,1,1
33.759,-118.144,2019,No type recorded,E,3,0,12
33.77,-118.122,2019,No type recorded,I,3,1,1
33.765,-118.148,2019,Property Maintenance,E,3,1,1
33.768,-118.147,2009,No type recorded,E,3,1,1
33.784,-118.146,2019,Property Maintenance,I,3,1,1
33.761,-118.133,2019,No type recorded,E,3,0,2
33.768,-118.146,2009,No type recorded,I,3,1,2
33.788,-118.147,2019,No type recorded,E,3,1,1
33.786,-118.14,2019,Other,E,3,1,1
33.78,-118.149,2019,Unpermitted Construction,I,3,0,2
33.773,-118.144,2019,No type recorded,I,3,1,3
33.77,-118.143,2019,Property Maintenance,I,3,0,1
33.773,-118.144,2019,No type recorded,I,3,0,13
33.773,-118.143,2019,No type recorded,I,3,1,1
33.773,-118.143,2019,No type recorded,I,3,0,9
33.769,-118.135,2019,Property Maintenance,I,3,0,1
33.75,-118.126,2019,No type recorded,E,3,0,1
33.857,-118.197,2019,No type recorded,E,3,0,3
33.88,-118.204,2019,No type recorded,E,3,1,3
33.88,-118.204,2019,No type recorded,E,3,0,4
33.76,-118.148,2019,Property Maintenance,I,3,1,1
33.774,-118.148,2019,Other,I,3,0,1
33.749,-118.125,2019,Property Maintenance,E,3,0,2
33.771,-118.14,2019,Property Maintenance,E,3,1,1
33.772,-118.145,2019,No type recorded,I,3,1,1
33.758,-118.094,2019,Other,I,3,1,1
33.777,-118.125,2019,Property Maintenance,I,3,0,1
33.781,-118.142,2019,Property Maintenance,I,3,1,1
33.749,-118.123,2019,No type recorded,I,3,0,1
33.788,-118.147,2019,Vehicles,I,3,1,1
33.768,-118.134,2019,No type recorded,I,3,0,1
33.774,-118.15,2019,Property Maintenance,E,3,0,1
33.769,-118.138,2019,No type recorded,I,3,0,1
33.768,-118.106,2019,No type recorded,I,3,1,1
33.779,-118.152,2009,Unpermitted Construction,E,3,1,1
33.768,-118.145,2009,No type recorded,I,3,1,1
33.761,-118.143,2019,No type recorded,I,3,1,1
33.762,-118.15,2019,No type recorded,E,3,1,1
33.762,-118.15,2019,No type recorded,E,3,0,8
33.76,-118.143,2019,No type recorded,E,3,1,1
33.759,-118.141,2019,No type recorded,I,3,1,2
33.782,-118.144,2019,Property Maintenance,I,3,0,1
33.785,-118.142,2019,No type recorded,I,3,0,1
33.761,-118.144,2019,No type recorded,E,3,1,2
33.755,-118.135,2019,Unpermitted Construction,I,3,1,1
33.752,-118.129,2019,Unpermitted Construction,I,3,1,1
33.788,-118.147,2019,Property Maintenance,E,3,1,1
33.759,-118.132,2019,Signage,E,3,1,1
33.775,-118.123,2019,Other,E,3,0,1
33.766,-118.141,2019,Vehicles,E,3,0,1
33.76,-118.128,2019,Other,I,3,0,1
33.76,-118.128,2019,Other,I,3,1,1
33.761,-118.144,2019,No type recorded,E,3,0,8
33.88,-118.204,2019,No type recorded,I,3,0,1
33.749,-118.123,2019,Other,I,3,0,1
33.765,-118.148,2019,No type recorded,I,3,0,1
33.762,-118.15,2019,No type recorded,I,3,1,1
33.762,-118.15,2019,No type recorded,I,3,0,10
33.766,-118.15,2019,Animals,I,3,1,1
33.786,-118.152,2019,No type recorded,E,3,1,1
33.78,-118.15,2019,No type recorded,E,3,1,1
33.76,-118.148,2019,Illegal Use,I,3,0,1
33.757,-118.137,2019,Property Maintenance,I,3,1,1
33.756,-118.123,2019,Illegal Use,I,3,0,1
33.765,-118.151,2019,Unpermitted Construction,I,3,1,1
33.762,-118.128,2019,Other,I,3,1,1
33.769,-118.108,2019,Illegal Use,I,3,0,1
33.762,-118.141,2019,Property Maintenance,I,3,1,1
33.77,-118.122,2019,Property Maintenance,I,3,1,1
33.783,-118.137,2019,Other,E,3,0,2
33.788,-118.152,2019,No type recorded,I,3,1,1
33.771,-118.15,2019,No type recorded,E,3,0,1
33.76,-118.14,2019,No type recorded,E,3,0,4
33.758,-118.141,2019,No type recorded,E,3,1,2
33.758,-118.141,2019,No type recorded,E,3,0,11
33.759,-118.141,2019,No type recorded,I,3,0,4
33.783,-118.151,2019,No type recorded,I,3,0,1
33.777,-118.127,2019,No type recorded,I,3,1,1
33.785,-118.151,2019,No type recorded,I,3,1,1
33.783,-118.135,2019,Property Maintenance,E,3,1,1
33.761,-118.133,2019,No type recorded,I,3,0,1
33.756,-118.126,2019,Health/Pests,I,3,1,1
33.765,-118.13,2019,Other,I,3,0,1
33.783,-118.137,2019,No type recorded,I,3,0,1
33.765,-118.148,2019,Property Maintenance,E,3,0,1
33.779,-118.146,2019,No type recorded,I,3,1,1
33.773,-118.117,2019,No type recorded,E,3,0,1
33.786,-118.14,2019,Property Maintenance,E,3,1,1
33.786,-118.14,2019,Health/Pests,E,3,1,1
33.773,-118.143,2019,Property Maintenance,I,3,1,1
33.774,-118.15,2019,No type recorded,E,3,0,1
33.754,-118.119,2019,Property Maintenance,I,3,0,1
33.774,-118.15,2019,No type recorded,I,3,0,2
33.77,-118.123,2019,Property Maintenance,E,3,0,1
33.773,-118.108,2019,Other,I,3,0,1
33.781,-118.151,2019,No type recorded,I,3,0,1
33.759,-118.141,2019,No type recorded,E,3,1,1
33.759,-118.141,2019,No type recorded,E,3,0,4
33.759,-118.14,2019,No type recorded,E,3,1,1
33.759,-118.14,2019,No type recorded,E,3,0,4
33.765,-118.143,2019,No type recorded,I,3,1,1
33.781,-118.151,2019,No type recorded,I,3,1,1
33.784,-118.151,2019,No type recorded,I,3,0,1
33.78,-118.143,2019,Property Maintenance,I,3,1,1
33.779,-118.143,2019,Other,E,3,0,1
33.787,-118.15,2019,Property Maintenance,E,3,1,1
33.762,-118.148,2019,Property Maintenance,E,3,1,1
33.752,-118.122,2019,No type recorded,E,3,0,1
33.785,-118.15,2009,Property Maintenance,E,3,1,1
33.773,-118.11,2019,Other,I,3,1,1
33.775,-118.146,2019,Property Maintenance,I,3,0,1
33.771,-118.15,2019,Property Maintenance,I,3,0,1
33.775,-118.15,2019,Signage,I,3,1,1
33.775,-118.123,2009,Vehicles,I,3,1,1
33.777,-118.152,2019,Property Maintenance,I,3,1,2
33.775,-118.152,2019,Property Maintenance,I,3,0,3
33.788,-118.147,2019,Other,E,3,0,1
33.761,-118.131,2009,Unpermitted Construction,I,3,1,3
33.76,-118.134,2019,Other,E,3,0,1
33.76,-118.135,2009,Signage,E,3,1,1
33.771,-118.125,2019,Other,I,3,0,1
33.755,-118.133,2009,No type recorded,I,3,1,1
33.767,-118.147,2019,No type recorded,I,3,0,1
33.759,-118.14,2019,No type recorded,I,3,1,2
33.759,-118.14,2019,No type recorded,I,3,0,9
33.76,-118.14,2019,No type recorded,I,3,1,3
33.76,-118.14,2019,No type recorded,I,3,0,14
33.76,-118.14,2019,No type recorded,E,3,1,3
33.756,-118.133,2009,No type recorded,E,3,1,1
33.781,-118.149,2019,No type recorded,I,3,1,1
33.756,-118.132,2009,No type recorded,I,3,1,1
33.767,-118.143,2019,Property Maintenance,I,3,1,2
33.756,-118.137,2019,Property Maintenance,I,3,1,1
33.761,-118.14,2019,No type recorded,I,3,1,1
33.761,-118.14,2019,No type recorded,I,3,0,4
33.761,-118.139,2019,No type recorded,I,3,1,3
33.761,-118.139,2019,No type recorded,I,3,0,12
33.757,-118.132,2009,No type recorded,E,3,1,1
33.76,-118.129,2009,No type recorded,I,3,1,1
33.764,-118.15,2019,Other,E,3,1,1
33.767,-118.14,2019,Property Maintenance,E,3,1,1
33.779,-118.15,2019,Unpermitted Construction,I,3,1,1
33.777,-118.144,2019,Vehicles,E,3,0,1
33.78,-118.143,2019,No type recorded,I,3,1,1
33.748,-118.122,2019,No type recorded,E,3,0,1
33.762,-118.149,2019,No type recorded,I,3,1,1
33.773,-118.144,2009,No type recorded,I,3,1,2
33.783,-118.137,2019,No type recorded,E,3,0,1
33.771,-118.15,2019,Property Maintenance,I,3,1,2
33.775,-118.123,2019,Unpermitted Construction,E,3,1,1
33.771,-118.14,2019,No type recorded,I,3,0,2
33.753,-118.12,2019,Illegal Use,I,3,0,1
33.775,-118.123,2019,Property Maintenance,I,3,0,2
33.775,-118.123,2019,Unpermitted Construction,I,3,1,1
33.76,-118.131,2019,No type recorded,E,3,1,2
33.76,-118.131,2019,No type recorded,E,3,0,3
33.761,-118.13,2019,No type recorded,I,3,1,3
33.772,-118.15,2019,No type recorded,I,3,0,1
33.761,-118.13,2019,No type recorded,I,3,0,23
33.761,-118.129,2019,No type recorded,I,3,1,1
33.761,-118.129,2019,No type recorded,I,3,0,6
33.749,-118.124,2019,No type recorded,I,3,0,2
33.758,-118.126,2019,No type recorded,E,3,1,1
33.751,-118.128,2019,No type recorded,E,3,0,1
33.774,-118.15,2019,No type recorded,E,3,1,1
33.751,-118.121,2019,Property Maintenance,I,3,0,1
33.78,-118.147,2019,Property Maintenance,I,3,1,1
33.757,-118.132,2019,Property Maintenance,I,3,0,1
33.76,-118.144,2019,Other,I,3,1,1
33.783,-118.151,2019,Other,I,3,0,1
33.78,-118.144,2009,Property Maintenance,I,3,1,1
33.788,-118.151,2009,No type recorded,I,3,1,1
33.762,-118.143,2009,No type recorded,I,3,1,1
33.774,-118.143,2019,Property Maintenance,I,3,1,1
33.759,-118.128,2019,No type recorded,I,3,1,1
33.77,-118.142,2019,Property Maintenance,I,3,0,1
33.78,-118.151,2019,No type recorded,I,3,0,1
33.786,-118.146,2019,No type recorded,E,3,0,1
33.757,-118.123,2019,Property Maintenance,I,3,0,1
33.777,-118.147,2019,No type recorded,E,3,0,2
33.774,-118.151,2019,No type recorded,I,3,1,1
33.747,-118.122,2019,Other,I,3,0,1
33.778,-118.144,2019,Property Maintenance,I,3,0,1
33.763,-118.129,2019,Unpermitted Construction,I,3,0,1
33.747,-118.121,2019,Other,I,3,1,1
33.781,-118.146,2019,Property Maintenance,I,3,0,1
33.787,-118.151,2019,No type recorded,I,3,0,1
33.77,-118.151,2019,Property Maintenance,I,3,0,1
33.76,-118.135,2019,Graffiti,E,3,0,1
33.757,-118.129,2019,Property Maintenance,I,3,0,2
33.762,-118.115,2019,Illegal Use,E,3,0,1
33.759,-118.136,2019,Property Maintenance,I,3,0,1
33.773,-118.143,2009,No type recorded,I,3,1,3
33.764,-118.146,2019,Graffiti,I,3,0,1
33.762,-118.147,2019,Other,I,3,1,1
33.773,-118.149,2019,No type recorded,I,3,0,1
33.77,-118.145,2019,Property Maintenance,I,3,0,1
33.783,-118.211,2019,Other,E,3,0,1
33.779,-118.144,2019,No type recorded,I,3,0,3
33.755,-118.124,2019,Other,I,3,0,3
33.789,-118.151,2019,No type recorded,E,3,0,1
33.773,-118.116,2019,No type recorded,I,3,1,1
33.78,-118.144,2019,No type recorded,I,3,0,1
33.772,-118.149,2019,Other,I,3,0,1
33.761,-118.135,2019,Property Maintenance,I,3,0,1
33.781,-118.145,2019,No type recorded,I,3,0,2
33.761,-118.148,2019,No type recorded,I,3,1,1
33.751,-118.128,2019,Habitability,E,3,1,1
33.783,-118.149,2019,No type recorded,E,3,0,1
33.756,-118.137,2019,No type recorded,E,3,1,1
33.769,-118.139,2019,Property Maintenance,I,3,1,2
33.76,-118.134,2019,Graffiti,E,3,1,1
33.767,-118.131,2019,No type recorded,I,3,1,1
33.767,-118.13,2019,No type recorded,I,3,0,1
33.764,-118.127,2019,No type recorded,E,3,1,1
33.764,-118.128,2019,No type recorded,I,3,0,2
33.763,-118.15,2019,No type recorded,E,3,0,13
33.763,-118.149,2019,No type recorded,E,3,0,29
33.763,-118.149,2019,No type recorded,I,3,1,1
33.763,-118.149,2019,No type recorded,I,3,0,12
33.769,-118.151,2019,No type recorded,I,3,0,1
33.754,-118.133,2019,No type recorded,E,3,1,1
33.774,-118.146,2019,No type recorded,I,3,0,1
33.758,-118.133,2019,No type recorded,I,3,1,1
33.772,-118.139,2019,No type recorded,E,3,0,2
33.764,-118.137,2019,No type recorded,I,3,0,1
33.768,-118.126,2009,No type recorded,I,3,1,1
33.76,-118.141,2019,Property Maintenance,I,3,1,1
33.759,-118.14,2019,Property Maintenance,I,3,1,1
33.76,-118.14,2019,Property Maintenance,I,3,1,1
33.755,-118.128,2019,Health/Pests,E,3,1,1
33.78,-118.147,2019,No type recorded,I,3,0,12
33.78,-118.147,2019,No type recorded,I,3,1,6
33.78,-118.148,2019,No type recorded,I,3,1,1
33.78,-118.148,2019,No type recorded,I,3,0,13
